item_code,warehouse_id,supplier_id,legal_entity,po_number,order_date,receipt_date,quantity,unit_price,total_value,lead_time_days
ART00250,MAG010,SUP008,LE002,PO5567807,24/06/2024,16/07/2024,268,154.89,41510.52,22
ART00511,MAG014,SUP040,LE002,PO1127128,08/11/2021,17/12/2021,638,2117.85,1351188.3,39
ART00137,MAG009,SUP032,LE002,PO3064880,26/12/2021,28/01/2022,1223,242.41,296467.43,33
ART00734,MAG019,SUP007,LE003,PO5506952,25/02/2022,11/03/2022,1386,142.76,197865.36,14
ART00537,MAG004,SUP044,LE001,PO7874409,30/07/2023,07/08/2023,1427,147.58,210596.66,8
ART00482,MAG008,SUP010,LE001,PO1160618,23/06/2021,21/08/2021,1262,548.09,691689.58,59
ART00745,MAG012,SUP015,LE002,PO6072779,27/09/2023,,35,35.51,1242.85,
ART00767,MAG017,SUP052,LE003,PO7639528,15/06/2023,06/08/2023,67,200.71,13447.57,52
ART00331,MAG015,SUP041,LE002,PO8754475,06/03/2023,08/04/2023,1571,6.04,9488.84,33
ART00948,MAG006,SUP076,LE001,PO4876493,28/04/2023,10/06/2023,1558,392.53,611561.74,43
ART00851,MAG002,SUP002,LE001,PO3303874,27/10/2024,19/11/2024,543,22.36,12141.48,24
ART00479,MAG011,SUP030,LE002,PO9143566,30/04/2024,04/05/2024,140,2.89,404.6,4
ART00401,MAG018,SUP016,LE003,PO4871132,25/11/2023,23/01/2024,428,4509.81,1930198.68,59
ART00042,MAG016,SUP034,LE003,PO6284271,30/11/2023,25/01/2024,309,323.11,99840.99,56
ART00079,MAG012,SUP041,LE002,PO6255306,16/09/2022,12/11/2022,72,31.09,2238.48,57
ART00279,MAG015,SUP043,LE002,PO5048388,11/09/2024,20/09/2024,1167,33.54,39141.18,9
ART00109,MAG009,SUP036,LE002,PO4647820,14/08/2021,04/10/2021,792,163.1,129175.2,51
ART00812,MAG017,SUP042,LE003,PO7607394,19/05/2022,17/06/2022,530,1.8,954,29
ART00049,MAG020,SUP034,LE003,PO6939413,17/11/2022,04/12/2022,174,86.95,15129.3,17
ART00526,MAG003,SUP029,LE001,PO2578690,08/08/2023,02/09/2023,1827,248.03,453150.81,25
ART00787,MAG010,SUP047,LE002,PO7543686,12/10/2024,03/12/2024,897,6312.37,5662195.89,52
ART00265,MAG013,SUP073,LE002,PO7136750,25/10/2023,10/12/2023,1505,13.02,19595.1,46
ART00133,MAG009,SUP017,LE002,PO6940374,06/10/2024,15/10/2024,1565,23.27,36417.55,9
ART00606,MAG020,SUP077,LE003,PO7039305,24/03/2024,15/04/2024,987,17.43,17203.41,22
ART00757,MAG010,SUP078,LE002,PO6391473,26/12/2022,23/02/2023,894,37.08,33149.52,59
ART00455,MAG013,SUP021,LE002,PO5646687,04/12/2023,30/01/2024,1929,302.17,582885.93,57
ART00929,MAG020,SUP021,LE003,PO6533343,14/12/2022,17/01/2023,1179,445.47,525209.13,34
ART00016,MAG007,SUP057,LE001,PO8262473,25/02/2024,17/04/2024,1910,269.24,514248.4,52
ART00164,MAG004,SUP040,LE001,PO3797910,15/10/2022,29/11/2022,1470,17.83,26210.1,45
ART00841,MAG008,SUP075,LE001,PO4373528,28/11/2022,26/01/2023,170,83.91,14264.7,59
ART00380,MAG012,SUP078,LE002,PO7866096,16/08/2023,31/08/2023,1328,137.18,182175.04,15
ART00875,MAG013,SUP058,LE002,PO3617603,07/11/2022,28/12/2022,1601,2030.96,3251566.96,51
ART00800,MAG004,SUP061,LE001,PO6606603,15/10/2022,02/11/2022,586,25.66,15036.76,18
ART00897,MAG018,SUP004,LE003,PO3556585,03/08/2024,20/09/2024,1654,21.58,35693.32,48
ART00737,MAG006,SUP051,LE001,PO5203169,30/03/2024,,1018,113.04,115074.72,
ART00414,MAG009,SUP069,LE002,PO3583541,18/06/2022,17/07/2022,1249,2813.44,3513986.56,29
ART00502,MAG019,SUP012,LE003,PO7423429,09/12/2023,29/01/2024,334,224.67,75039.78,51
ART00443,MAG006,SUP057,LE001,PO1541678,17/10/2024,21/11/2024,1418,42.07,59655.26,35
ART00134,MAG018,SUP013,LE003,PO7232500,09/07/2024,25/08/2024,1368,187.27,256185.36,47
ART00328,MAG015,SUP071,LE002,PO1883335,15/10/2021,,1812,25.22,45698.64,
ART00453,MAG002,SUP054,LE001,PO7204421,13/02/2023,10/04/2023,1931,4841.32,9348588.92,56
ART00082,MAG007,SUP056,LE001,PO3447148,29/12/2024,05/01/2025,1716,178.16,305722.56,7
ART00653,MAG009,SUP047,LE002,PO1434566,04/08/2024,15/08/2024,1163,4315.62,5019066.06,11
ART00937,MAG018,SUP004,LE003,PO9181498,24/07/2023,24/08/2023,737,50.27,37048.99,31
ART00295,MAG002,SUP056,LE001,PO6906161,17/12/2021,10/02/2022,841,604.22,508149.02,55
ART00416,MAG011,SUP032,LE002,PO3392375,08/03/2023,06/05/2023,819,103.34,84635.46,58
ART00812,MAG004,SUP031,LE001,PO4514027,21/06/2022,,530,1.73,916.9,
ART00745,MAG008,SUP071,LE001,PO6343779,11/12/2022,23/12/2022,1766,49.61,87611.26,12
ART00334,MAG011,SUP029,LE002,PO4198673,28/11/2022,19/12/2022,1987,182.39,362408.93,21
ART00479,MAG009,SUP002,LE002,PO3288790,02/01/2022,17/01/2022,885,2.48,2194.8,15
ART00746,MAG020,SUP053,LE003,PO9893867,26/09/2022,20/10/2022,732,16.22,11873.04,24
ART00922,MAG012,SUP032,LE002,PO6259422,15/04/2021,10/05/2021,1924,9.84,18932.16,25
ART00761,MAG012,SUP071,LE002,PO4240810,17/07/2024,23/08/2024,1148,12.32,14143.36,37
ART00902,MAG017,SUP017,LE003,PO5193395,22/02/2022,07/04/2022,998,128.17,127913.66,43
ART00016,MAG009,SUP004,LE002,PO3272033,27/06/2024,26/08/2024,108,243.14,26259.12,60
ART00099,MAG013,SUP043,LE002,PO8225939,22/02/2021,13/03/2021,1579,73.97,116798.63,19
ART00769,MAG016,SUP060,LE003,PO8518148,29/02/2024,,420,34.19,14359.8,
ART00453,MAG013,SUP069,LE002,PO4224775,17/12/2024,27/01/2025,1302,5274.68,6867633.36,41
ART00090,MAG008,SUP042,LE001,PO1240575,18/07/2024,16/08/2024,107,13.78,1474.46,29
ART00131,MAG005,SUP077,LE001,PO6896370,10/07/2022,09/08/2022,1653,10.76,17786.28,30
ART00614,MAG010,SUP042,LE002,PO8743372,31/07/2023,11/09/2023,1836,22.79,41842.44,42
ART00265,MAG013,SUP031,LE002,PO9041616,13/05/2024,06/06/2024,275,11.81,3247.75,24
ART00774,MAG006,SUP074,LE001,PO4967288,17/11/2023,,1476,30.11,44442.36,
ART00094,MAG002,SUP011,LE001,PO1789049,23/05/2024,17/07/2024,1962,28.54,55995.48,55
ART00873,MAG014,SUP054,LE002,PO3819171,22/03/2022,18/05/2022,1123,293.74,329870.02,57
ART00663,MAG016,SUP012,LE003,PO8883720,16/12/2023,02/02/2024,1115,689.45,768736.75,48
ART00849,MAG015,SUP035,LE002,PO3939852,23/04/2021,,563,239.15,134641.45,
ART00434,MAG010,SUP062,LE002,PO7359872,14/06/2023,03/08/2023,667,30.25,20176.75,50
ART00350,MAG017,SUP006,LE003,PO3863628,02/06/2021,,1535,469.11,720083.85,
ART00827,MAG006,SUP027,LE001,PO4175519,26/05/2023,16/06/2023,1276,3.23,4121.48,21
ART00860,MAG020,SUP057,LE003,PO2772474,15/06/2022,03/08/2022,1723,17.99,30996.77,49
ART00668,MAG016,SUP040,LE003,PO9637064,13/02/2022,06/04/2022,851,19.86,16900.86,52
ART00388,MAG010,SUP032,LE002,PO3298108,02/01/2024,20/02/2024,1864,75.01,139818.64,49
ART00160,MAG010,SUP001,LE002,PO1692093,23/01/2022,05/03/2022,1097,71.47,78402.59,41
ART00644,MAG013,SUP074,LE002,PO8075027,07/12/2023,28/12/2023,1895,6.92,13113.4,21
ART00980,MAG009,SUP075,LE002,PO4418440,24/10/2021,29/10/2021,241,2.48,597.68,5
ART00475,MAG010,SUP020,LE002,PO3997651,11/02/2021,15/02/2021,547,258.22,141246.34,4
ART00837,MAG011,SUP052,LE002,PO1287684,25/11/2023,31/12/2023,1577,157.23,247951.71,36
ART00873,MAG004,SUP048,LE001,PO2384691,18/10/2024,21/11/2024,1260,280.91,353946.6,34
ART00687,MAG006,SUP003,LE001,PO9031171,07/06/2021,05/08/2021,23,6.81,156.63,59
ART00846,MAG014,SUP015,LE002,PO7503863,08/04/2022,01/05/2022,1892,265.29,501928.68,23
ART00259,MAG005,SUP063,LE001,PO1186712,04/08/2023,28/09/2023,1273,50.28,64006.44,55
ART00766,MAG020,SUP019,LE003,PO4160093,29/03/2021,15/04/2021,47,198.95,9350.65,17
ART00446,MAG018,SUP056,LE003,PO2654057,20/02/2021,27/02/2021,810,1690.08,1368964.8,7
ART00811,MAG001,SUP042,LE001,PO3300304,05/09/2024,09/10/2024,470,23.96,11261.2,34
ART00845,MAG015,SUP015,LE002,PO3837293,26/11/2021,29/12/2021,315,531.05,167280.75,33
ART00913,MAG016,SUP065,LE003,PO6837949,08/07/2024,23/07/2024,1451,1860.18,2699121.18,15
ART00374,MAG019,SUP064,LE003,PO2202281,10/05/2023,28/06/2023,1723,54.36,93662.28,49
ART00724,MAG015,SUP072,LE002,PO7150381,05/11/2021,18/12/2021,1566,1784.11,2793916.26,43
ART00835,MAG015,SUP011,LE002,PO4327250,06/05/2022,03/06/2022,1546,92.82,143499.72,28
ART00265,MAG017,SUP079,LE003,PO3952205,08/03/2022,13/03/2022,711,13.06,9285.66,5
ART00809,MAG012,SUP036,LE002,PO3774686,08/01/2023,13/01/2023,597,119.03,71060.91,5
ART00888,MAG008,SUP059,LE001,PO5497736,05/05/2023,15/06/2023,1828,250.41,457749.48,41
ART00436,MAG004,SUP012,LE001,PO6362632,15/01/2021,07/03/2021,810,421.86,341706.6,51
ART00071,MAG013,SUP018,LE002,PO1315675,27/06/2022,,249,7.2,1792.8,
ART00943,MAG004,SUP046,LE001,PO5663531,06/02/2023,08/03/2023,1304,1712.68,2233334.72,30
ART00675,MAG002,SUP039,LE001,PO3929142,28/11/2021,02/12/2021,1981,148.39,293960.59,4
ART00925,MAG011,SUP002,LE002,PO2808729,12/11/2021,05/12/2021,323,6.29,2031.67,23
ART00270,MAG003,SUP053,LE001,PO7264185,11/02/2022,08/03/2022,991,27.87,27619.17,25
ART00604,MAG013,SUP069,LE002,PO4926765,07/05/2023,12/05/2023,228,7840.9,1787725.2,5
ART00447,MAG016,SUP051,LE003,PO8699887,10/10/2023,22/11/2023,1701,152.09,258705.09,43
ART00684,MAG012,SUP008,LE002,PO1793586,25/10/2024,11/11/2024,1205,191.45,230697.25,17
ART00142,MAG011,SUP068,LE002,PO9963209,05/02/2021,23/02/2021,1796,736.63,1322987.48,18
ART00149,MAG003,SUP074,LE001,PO3522786,20/04/2022,22/05/2022,1826,23.46,42837.96,32
ART00125,MAG014,SUP050,LE002,PO4321670,17/03/2022,13/05/2022,600,298.38,179028,57
ART00512,MAG019,SUP072,LE003,PO8374022,04/09/2023,18/10/2023,1128,1685.71,1901480.88,44
ART00381,MAG012,SUP017,LE002,PO4777016,13/01/2021,14/02/2021,1001,149.56,149709.56,32
ART00858,MAG015,SUP072,LE002,PO6007710,20/07/2024,17/09/2024,1360,369.58,502628.8,59
ART00774,MAG011,SUP035,LE002,PO8212986,12/05/2022,19/05/2022,1335,31.5,42052.5,7
ART00884,MAG020,SUP006,LE003,PO6764142,07/11/2024,28/11/2024,1078,460.08,495966.24,21
ART00067,MAG016,SUP036,LE003,PO8700304,07/07/2022,05/09/2022,89,445.81,39677.09,60
ART00862,MAG009,SUP020,LE002,PO8795137,05/04/2021,13/05/2021,706,115.9,81825.4,38
ART00454,MAG003,SUP017,LE001,PO4412024,28/04/2021,11/06/2021,860,111.85,96191,44
ART00932,MAG009,SUP052,LE002,PO6126356,19/07/2023,11/08/2023,1250,164.74,205925,23
ART00649,MAG010,SUP050,LE002,PO7852347,31/10/2021,08/12/2021,1496,178.67,267290.32,38
ART00506,MAG012,SUP073,LE002,PO7978413,18/11/2023,08/12/2023,1317,12.1,15935.7,20
ART00058,MAG016,SUP032,LE003,PO8352050,11/06/2023,16/07/2023,1772,880.44,1560139.68,35
ART00702,MAG010,SUP048,LE002,PO5924890,14/02/2021,08/03/2021,75,25.23,1892.25,22
ART00584,MAG006,SUP010,LE001,PO9033630,02/12/2022,05/12/2022,553,689.05,381044.65,3
ART00446,MAG001,SUP066,LE001,PO7715400,19/03/2023,20/04/2023,321,2118.06,679897.26,32
ART00564,MAG003,SUP080,LE001,PO1699304,30/11/2022,11/01/2023,1817,18.96,34450.32,42
ART00386,MAG006,SUP057,LE001,PO6841808,24/09/2023,03/11/2023,349,172.58,60230.42,40
ART00809,MAG008,SUP036,LE001,PO6344991,18/07/2024,24/07/2024,1503,121.27,182268.81,6
ART00719,MAG001,SUP053,LE001,PO2175741,16/08/2021,,1699,1429.27,2428329.73,
ART00697,MAG010,SUP030,LE002,PO7253386,29/07/2021,02/09/2021,1488,5541.15,8245231.2,35
ART00254,MAG008,SUP063,LE001,PO4255520,20/03/2022,26/03/2022,524,6660.92,3490322.08,6
ART00610,MAG002,SUP062,LE001,PO6869267,07/10/2022,22/11/2022,1710,69.77,119306.7,47
ART00796,MAG005,SUP075,LE001,PO3050622,28/07/2022,,650,140.14,91091,
ART00113,MAG014,SUP007,LE002,PO6910150,26/12/2021,23/01/2022,1768,386.28,682943.04,28
ART00614,MAG008,SUP011,LE001,PO9281806,23/03/2021,21/04/2021,1083,24.73,26782.59,29
ART00810,MAG003,SUP031,LE001,PO7415425,08/08/2024,26/09/2024,1937,17.97,34807.89,49
ART00886,MAG012,SUP034,LE002,PO4625040,15/05/2021,22/05/2021,1017,85.92,87380.64,7
ART00321,MAG019,SUP031,LE003,PO8687091,04/10/2023,04/11/2023,1998,25.36,50669.28,31
ART00320,MAG009,SUP031,LE002,PO7377325,05/08/2021,09/09/2021,76,26.58,2020.08,35
ART00305,MAG009,SUP064,LE002,PO3325212,08/01/2021,08/02/2021,787,702.3,552710.1,31
ART00420,MAG018,SUP070,LE003,PO3412571,04/03/2021,04/04/2021,1891,323.49,611719.59,31
ART00487,MAG011,SUP044,LE002,PO1811239,10/02/2023,02/03/2023,1862,129.82,241724.84,20
ART00334,MAG019,SUP051,LE003,PO7505632,31/12/2023,16/02/2024,1743,189.34,330019.62,47
ART00735,MAG011,SUP068,LE002,PO2342289,01/02/2023,09/03/2023,1236,28.35,35040.6,36
ART00877,MAG012,SUP003,LE002,PO9352631,05/04/2022,24/05/2022,1312,128.81,168998.72,49
ART00849,MAG018,SUP012,LE003,PO6869548,14/09/2023,22/09/2023,1498,251.7,377046.6,8
ART00984,MAG005,SUP069,LE001,PO1865697,28/10/2021,31/10/2021,316,3616.97,1142962.52,3
ART00664,MAG009,SUP041,LE002,PO7543876,07/06/2021,29/06/2021,1331,23.98,31917.38,22
ART00100,MAG004,SUP002,LE001,PO3570245,09/07/2024,02/08/2024,1094,19.46,21289.24,24
ART00861,MAG006,SUP075,LE001,PO5021787,13/09/2022,13/10/2022,1740,134.96,234830.4,30
ART00992,MAG012,SUP055,LE002,PO7182916,14/04/2023,24/05/2023,873,282.12,246290.76,40
ART00027,MAG004,SUP042,LE001,PO5334889,15/12/2024,,974,16.97,16528.78,
ART00629,MAG011,SUP076,LE002,PO4698311,28/03/2023,11/04/2023,789,7084.77,5589883.53,14
ART00611,MAG004,SUP057,LE001,PO7275931,01/02/2024,,481,32.91,15829.71,
ART00327,MAG012,SUP034,LE002,PO7562632,01/11/2022,04/12/2022,1394,77.16,107561.04,33
ART00112,MAG018,SUP067,LE003,PO3504583,04/10/2022,23/11/2022,854,59.87,51128.98,50
ART00664,MAG008,SUP074,LE001,PO9762368,23/01/2022,10/02/2022,768,21.44,16465.92,18
ART00310,MAG001,SUP070,LE001,PO2826052,01/04/2023,01/05/2023,1152,143.98,165864.96,30
ART00112,MAG015,SUP040,LE002,PO5906143,13/10/2021,11/12/2021,1884,58.81,110798.04,59
ART00002,MAG007,SUP074,LE001,PO2345692,02/05/2021,02/06/2021,1495,356.63,533161.85,31
ART00919,MAG010,SUP025,LE002,PO7627856,20/04/2023,15/06/2023,430,267.1,114853,56
ART00174,MAG012,SUP074,LE002,PO2452705,13/10/2022,14/11/2022,1355,18.34,24850.7,32
ART00855,MAG014,SUP008,LE002,PO3889227,06/03/2022,04/05/2022,656,4856.3,3185732.8,59
ART00507,MAG003,SUP064,LE001,PO6836070,10/01/2021,15/01/2021,442,516.25,228182.5,5
ART00341,MAG011,SUP027,LE002,PO2009890,28/05/2023,08/06/2023,1524,3.11,4739.64,11
ART00023,MAG003,SUP051,LE001,PO5985827,29/07/2023,21/08/2023,1583,530.27,839417.41,23
ART00007,MAG019,SUP015,LE003,PO9503148,10/12/2021,29/12/2021,1703,142.02,241860.06,19
ART00850,MAG012,SUP077,LE002,PO7882832,21/09/2023,03/10/2023,1540,4.32,6652.8,12
ART00628,MAG006,SUP080,LE001,PO8045517,27/09/2021,08/10/2021,627,12.7,7962.9,11
ART00796,MAG014,SUP008,LE002,PO1830121,14/02/2023,19/02/2023,95,114.45,10872.75,5
ART00009,MAG010,SUP065,LE002,PO9158180,04/04/2023,,1252,234.63,293756.76,
ART00051,MAG017,SUP006,LE003,PO4628992,16/10/2023,23/10/2023,388,682.26,264716.88,7
ART00372,MAG013,SUP023,LE002,PO4428488,02/08/2022,21/09/2022,699,465.95,325699.05,50
ART00965,MAG006,SUP052,LE001,PO7552947,03/02/2021,12/02/2021,1884,139.6,263006.4,9
ART00267,MAG005,SUP061,LE001,PO3349617,12/03/2022,,1375,15.17,20858.75,
ART00715,MAG018,SUP039,LE003,PO4822606,13/04/2022,24/05/2022,1861,159.26,296382.86,41
ART00524,MAG019,SUP056,LE003,PO3106521,26/05/2022,18/06/2022,1807,24.53,44325.71,23
ART00272,MAG011,SUP038,LE002,PO7534719,24/02/2024,17/03/2024,1828,12.01,21954.28,22
ART00928,MAG001,SUP037,LE001,PO6886292,06/08/2023,16/09/2023,780,502.39,391864.2,41
ART00116,MAG018,SUP048,LE003,PO3248413,14/05/2024,30/05/2024,1813,142.98,259222.74,16
ART00783,MAG001,SUP011,LE001,PO2541066,28/04/2022,18/06/2022,963,88.55,85273.65,51
ART00385,MAG020,SUP011,LE003,PO3681786,13/01/2022,09/03/2022,1889,0.96,1813.44,55
ART00378,MAG006,SUP019,LE001,PO4681589,19/03/2021,29/03/2021,697,213.54,148837.38,10
ART00681,MAG004,SUP074,LE001,PO1221975,19/01/2024,29/02/2024,860,20.19,17363.4,41
ART00784,MAG017,SUP080,LE003,PO4529572,06/12/2021,13/12/2021,1059,10.66,11288.94,7
ART00841,MAG013,SUP068,LE002,PO8201831,12/11/2022,30/11/2022,503,81.43,40959.29,18
ART00824,MAG017,SUP073,LE003,PO7106963,30/01/2023,13/03/2023,1895,5.15,9759.25,42
ART00841,MAG019,SUP009,LE003,PO4146316,05/02/2024,29/02/2024,304,84.66,25736.64,24
ART00497,MAG010,SUP055,LE002,PO4590253,02/04/2022,18/04/2022,968,510.62,494280.16,16
ART00419,MAG013,SUP049,LE002,PO5441755,21/09/2023,18/10/2023,48,260.21,12490.08,27
ART00369,MAG017,SUP052,LE003,PO6907952,27/02/2022,18/03/2022,844,266.48,224909.12,19
ART00700,MAG005,SUP057,LE001,PO6131064,26/03/2023,,198,23.47,4647.06,
ART00540,MAG002,SUP031,LE001,PO9909351,09/01/2022,27/02/2022,745,21.2,15794,49
ART00523,MAG016,SUP010,LE003,PO8788075,19/06/2024,13/08/2024,473,5286.09,2500320.57,55
ART00658,MAG019,SUP011,LE003,PO8682697,17/03/2024,,953,152.26,145103.78,
ART00801,MAG014,SUP057,LE002,PO6674094,04/08/2022,22/08/2022,1508,4.57,6891.56,18
ART00306,MAG017,SUP013,LE003,PO3850906,12/03/2023,06/04/2023,1955,146.94,287267.7,25
ART00606,MAG006,SUP040,LE001,PO5629806,22/10/2024,05/11/2024,1033,21.89,22612.37,14
ART00748,MAG001,SUP011,LE001,PO4922950,05/12/2024,25/12/2024,994,20.1,19979.4,20
ART00930,MAG013,SUP078,LE002,PO5405662,29/05/2023,17/07/2023,432,551.79,238373.28,49
ART00256,MAG020,SUP030,LE003,PO1029016,06/09/2021,,1142,152.14,173743.88,
ART00052,MAG012,SUP067,LE002,PO6383860,15/08/2024,03/10/2024,150,108.82,16323,49
ART00618,MAG013,SUP020,LE002,PO6617598,05/05/2024,10/06/2024,610,981.22,598544.2,36
ART00294,MAG004,SUP034,LE001,PO1895055,21/12/2023,11/02/2024,798,150.04,119731.92,52
ART00303,MAG003,SUP028,LE001,PO3942609,22/05/2023,08/07/2023,394,9.15,3605.1,47
ART00663,MAG005,SUP049,LE001,PO8582929,13/07/2023,04/09/2023,1394,772.92,1077450.48,53
ART00263,MAG014,SUP003,LE002,PO2418673,02/06/2022,14/06/2022,954,59.93,57173.22,12
ART00818,MAG007,SUP004,LE001,PO9519723,22/10/2023,01/11/2023,640,20.08,12851.2,10
ART00669,MAG003,SUP040,LE001,PO5172701,14/06/2021,22/07/2021,1061,1457.7,1546619.7,38
ART00950,MAG012,SUP063,LE002,PO2025883,14/09/2023,,1615,12.06,19476.9,
ART00760,MAG006,SUP042,LE001,PO8369872,16/12/2023,24/01/2024,471,450.18,212034.78,39
ART00194,MAG020,SUP061,LE003,PO2396924,20/02/2023,,861,26.3,22644.3,
ART00316,MAG016,SUP048,LE003,PO8142170,02/10/2022,22/11/2022,589,38.37,22599.93,51
ART00793,MAG002,SUP066,LE001,PO5990654,13/12/2023,17/01/2024,1163,787.37,915711.31,35
ART00366,MAG011,SUP072,LE002,PO1197568,27/09/2024,21/10/2024,1777,555.52,987159.04,24
ART00773,MAG013,SUP002,LE002,PO2377864,24/07/2021,27/07/2021,40,253.17,10126.8,3
ART00099,MAG016,SUP037,LE003,PO3438015,05/09/2023,09/10/2023,468,68.21,31922.28,34
ART00614,MAG020,SUP041,LE003,PO3509631,11/01/2021,05/03/2021,258,31.31,8077.98,53
ART00528,MAG003,SUP045,LE001,PO5164328,22/11/2022,02/01/2023,1699,17.52,29766.48,41
ART00148,MAG019,SUP024,LE003,PO9104337,04/01/2024,13/02/2024,1347,292.86,394482.42,40
ART00795,MAG006,SUP074,LE001,PO8696126,17/02/2023,06/04/2023,1320,27.33,36075.6,48
ART00388,MAG012,SUP044,LE002,PO6707548,21/03/2022,02/04/2022,1477,75.28,111188.56,12
ART00343,MAG013,SUP044,LE002,PO8484930,09/07/2023,23/08/2023,403,14.4,5803.2,45
ART00696,MAG019,SUP026,LE003,PO7127866,09/12/2021,28/01/2022,1613,17.37,28017.81,50
ART00012,MAG005,SUP009,LE001,PO1048547,07/10/2024,24/11/2024,1111,155.84,173138.24,48
ART00324,MAG008,SUP076,LE001,PO1201879,19/02/2021,16/03/2021,379,23.34,8845.86,25
ART00321,MAG005,SUP018,LE001,PO6304875,06/08/2024,22/09/2024,1657,28.93,47937.01,47
ART00734,MAG015,SUP017,LE002,PO5091344,09/10/2021,09/11/2021,489,145.5,71149.5,31
ART00907,MAG003,SUP005,LE001,PO3133241,15/07/2024,09/08/2024,470,419.58,197202.6,25
ART00250,MAG004,SUP026,LE001,PO3565720,24/10/2024,01/12/2024,219,149.34,32705.46,38
ART00577,MAG015,SUP017,LE002,PO8241406,07/02/2024,23/02/2024,260,30.46,7919.6,16
ART00642,MAG013,SUP023,LE002,PO7973174,07/08/2024,25/08/2024,1743,267.95,467036.85,18
ART00578,MAG003,SUP046,LE001,PO7666359,02/06/2023,07/07/2023,1152,745.15,858412.8,35
ART00334,MAG012,SUP072,LE002,PO6853191,06/01/2024,05/02/2024,833,224.3,186841.9,30
ART00023,MAG018,SUP064,LE003,PO1487023,22/05/2024,26/05/2024,515,661.63,340739.45,4
ART00151,MAG001,SUP068,LE001,PO3393911,16/02/2021,14/04/2021,715,236.55,169133.25,56
ART00555,MAG006,SUP041,LE001,PO1577003,05/06/2021,25/07/2021,1628,18.74,30508.72,50
ART00839,MAG002,SUP032,LE001,PO3187317,21/10/2022,09/11/2022,1618,35.84,57989.12,19
ART00371,MAG009,SUP039,LE002,PO4475496,31/10/2021,20/12/2021,1910,87.09,166341.9,50
ART00469,MAG016,SUP054,LE003,PO6985399,11/11/2021,19/12/2021,1824,273.78,499374.72,38
ART00446,MAG014,SUP022,LE002,PO8704492,17/11/2024,11/01/2025,1781,1923,3424863,55
ART00029,MAG012,SUP055,LE002,PO2410422,13/05/2023,29/06/2023,651,205.36,133689.36,47
ART00733,MAG003,SUP001,LE001,PO4110385,11/09/2021,08/10/2021,1876,13.47,25269.72,27
ART00859,MAG002,SUP026,LE001,PO4822416,24/07/2022,24/08/2022,292,256.01,74754.92,31
ART00597,MAG012,SUP052,LE002,PO7058128,29/11/2022,26/12/2022,744,162.86,121167.84,27
ART00315,MAG018,SUP021,LE003,PO1797023,29/01/2022,14/02/2022,1909,223.3,426279.7,16
ART00365,MAG010,SUP040,LE002,PO1556050,14/04/2022,,1674,4188.32,7011247.68,
ART00788,MAG001,SUP025,LE001,PO8916813,03/12/2024,08/12/2024,1894,238.73,452154.62,5
ART00980,MAG001,SUP080,LE001,PO8639462,18/03/2021,17/04/2021,1849,3,5547,30
ART00862,MAG004,SUP049,LE001,PO5829214,01/11/2024,23/11/2024,661,122.23,80794.03,22
ART00016,MAG015,SUP008,LE002,PO4591174,22/04/2024,30/05/2024,1423,270.76,385291.48,38
ART00996,MAG013,SUP003,LE002,PO9774154,22/07/2024,11/09/2024,936,145.42,136113.12,51
ART00595,MAG018,SUP056,LE003,PO4827059,16/01/2021,19/02/2021,728,330.63,240698.64,34
ART00061,MAG013,SUP019,LE002,PO6034563,13/08/2021,14/09/2021,927,19.35,17937.45,32
ART00108,MAG009,SUP069,LE002,PO2524771,12/07/2021,24/08/2021,243,2352.95,571766.85,43
ART00320,MAG009,SUP045,LE002,PO6012855,20/02/2022,20/04/2022,261,22.17,5786.37,59
ART00131,MAG013,SUP077,LE002,PO2323763,04/07/2023,,492,11.85,5830.2,
ART00212,MAG019,SUP051,LE003,PO1886499,16/04/2024,06/06/2024,1113,311.94,347189.22,51
ART00747,MAG015,SUP071,LE002,PO4674707,17/08/2024,03/10/2024,1516,3.69,5594.04,47
ART00949,MAG014,SUP019,LE002,PO3045830,20/11/2021,,1448,5174.01,7491966.48,
ART00446,MAG010,SUP072,LE002,PO5666465,15/01/2023,,89,1642.87,146215.43,
ART00668,MAG005,SUP001,LE001,PO8767202,21/09/2023,25/10/2023,1740,14.61,25421.4,34
ART00629,MAG008,SUP069,LE001,PO7408713,14/05/2022,,1302,5526.34,7195294.68,
ART00363,MAG003,SUP078,LE001,PO7824626,31/03/2021,23/04/2021,1117,124.09,138608.53,23
ART00687,MAG009,SUP074,LE002,PO9298365,05/03/2022,11/04/2022,1743,6.43,11207.49,37
ART00260,MAG016,SUP067,LE003,PO7992998,19/01/2022,20/03/2022,1309,12.13,15878.17,60
ART00556,MAG014,SUP067,LE002,PO6747901,06/12/2023,27/12/2023,1834,24.02,44052.68,21
ART00181,MAG007,SUP049,LE001,PO1646066,31/10/2023,08/12/2023,1334,22.91,30561.94,38
ART00675,MAG009,SUP039,LE002,PO8203741,20/07/2023,03/09/2023,1555,140.75,218866.25,45
ART00961,MAG016,SUP017,LE003,PO9902243,16/04/2024,09/05/2024,289,35.21,10175.69,23
ART00029,MAG017,SUP032,LE003,PO2532780,06/08/2022,11/08/2022,181,173.63,31427.03,5
ART00364,MAG008,SUP063,LE001,PO8021391,20/08/2023,16/10/2023,185,176.98,32741.3,57
ART00149,MAG007,SUP011,LE001,PO9105213,03/03/2023,19/04/2023,1186,24.8,29412.8,47
