MATNR,LGORT_ID,LIEF_ID,LEGAL_ENTITY,EBELN,BEDAT,EINDT,QTY,PREZZO_UN,VALORE_TOT,LEAD_TIME_GG
ART00704,MAG014,SUP031,LE002,PO1496595,20210223,20210420,1462,19.79,28932.98,56
ART00162,MAG018,SUP016,LE003,PO7371815,20240725,20240831,1142,1220.25,1393525.5,37
ART00922,MAG015,SUP071,LE002,PO1292711,20211130,20220117,588,10.23,6015.24,48
ART00883,MAG017,SUP038,LE003,PO8976112,20240119,20240224,467,348.85,162912.95,36
ART00420,MAG007,SUP009,LE001,PO8858603,20221112,,123,254.3,31278.9,
ART00598,MAG011,SUP003,LE002,PO2389951,20241015,20241022,1956,17.47,34171.32,7
ART00491,MAG005,SUP075,LE001,PO1872086,20230910,20231103,1172,40.17,47079.24,54
ART00823,MAG018,SUP021,LE003,PO1050773,20230915,20231027,827,19.43,16068.61,42
ART00065,MAG014,SUP047,LE002,PO5629056,20240503,20240630,438,2356.71,1032238.98,58
ART00284,MAG017,SUP036,LE003,PO6466272,20220618,20220718,1982,211.61,419411.02,30
ART00086,MAG013,SUP013,LE002,PO8016445,20220605,20220710,1628,107.98,175791.44,35
ART00793,MAG019,SUP022,LE003,PO1607772,20230710,,507,628.94,318872.58,
ART00640,MAG005,SUP001,LE001,PO7033033,20220909,20221103,1027,30.54,31364.58,55
ART00388,MAG012,SUP007,LE002,PO2671756,20241031,20241204,125,80.02,10002.5,34
ART00625,MAG017,SUP001,LE003,PO2561245,20221215,20230101,1061,1315.81,1396074.41,17
ART00975,MAG012,SUP023,LE002,PO4537698,20220329,20220525,880,119.05,104764,57
ART00908,MAG008,SUP059,LE001,PO7343034,20220323,20220412,340,151.8,51612,20
ART00624,MAG015,SUP072,LE002,PO8500295,20210818,,1621,1375.52,2229717.92,
ART00487,MAG018,SUP078,LE003,PO1363004,20210610,20210625,1008,164.54,165856.32,15
ART00806,MAG016,SUP070,LE003,PO8104248,20231218,20240213,1477,231.66,342161.82,57
ART00749,MAG001,SUP022,LE001,PO8091875,20240702,20240708,889,2212.17,1966619.13,6
ART00126,MAG004,SUP076,LE001,PO9159706,20230225,20230421,973,87.03,84680.19,55
ART00659,MAG012,SUP022,LE002,PO5293434,20240119,20240131,245,26.2,6419,12
ART00122,MAG001,SUP003,LE001,PO9266492,20211204,20220128,1943,111.04,215750.72,55
ART00681,MAG019,SUP011,LE003,PO6348078,20210829,20211022,1627,22.16,36054.32,54
ART00980,MAG011,SUP034,LE002,PO8425253,20230909,20231020,1924,2.56,4925.44,41
ART00241,MAG008,SUP023,LE001,PO2296088,20241127,20250105,1701,467.38,795013.38,39
ART00718,MAG014,SUP019,LE002,PO7563640,20230630,,1116,672.86,750911.76,
ART00429,MAG010,SUP028,LE002,PO6053759,20241224,20250107,428,4682.57,2004139.96,14
ART00413,MAG006,SUP004,LE001,PO8055659,20220218,20220225,643,28.47,18306.21,7
ART00393,MAG004,SUP065,LE001,PO1505497,20230415,20230607,1532,106.41,163020.12,53
ART00717,MAG012,SUP047,LE002,PO9562306,20240609,20240613,1228,4034.31,4954132.68,4
ART00255,MAG006,SUP077,LE001,PO7425024,20240917,20241022,691,11.73,8105.43,35
ART00319,MAG010,SUP059,LE002,PO5771620,20231115,20240111,1953,137.85,269221.05,57
ART00391,MAG008,SUP013,LE001,PO9428811,20240118,20240206,270,210.74,56899.8,19
ART00346,MAG010,SUP042,LE002,PO6866273,20240603,,1249,2139.27,2671948.23,
ART00519,MAG017,SUP022,LE003,PO1414855,20210220,20210326,98,199.62,19562.76,34
ART00693,MAG002,SUP052,LE001,PO2796825,20231201,20240105,771,352.63,271877.73,35
ART00427,MAG015,SUP005,LE002,PO2189942,20210509,20210605,136,263.39,35821.04,27
ART00493,MAG011,SUP058,LE002,PO8688764,20231008,20231023,1339,59.22,79295.58,15
ART00017,MAG005,SUP065,LE001,PO5238502,20221126,20221223,1458,24.45,35648.1,27
ART00386,MAG015,SUP036,LE002,PO2961468,20230412,20230611,584,168.63,98479.92,60
ART00852,MAG012,SUP027,LE002,PO1836200,20210805,20210910,469,380.47,178440.43,36
ART00134,MAG002,SUP018,LE001,PO2987199,20210621,20210711,430,167.14,71870.2,20
ART00646,MAG007,SUP024,LE001,PO3961372,20240727,20240807,1713,259.26,444112.38,11
ART00525,MAG004,SUP076,LE001,PO3368265,20220814,20220905,1123,26.41,29658.43,22
ART00289,MAG014,SUP036,LE002,PO4707440,20210806,20211001,1272,119.13,151533.36,56
ART00120,MAG004,SUP006,LE001,PO8160469,20220612,20220721,925,15.91,14716.75,39
ART00802,MAG003,SUP018,LE001,PO5149426,20230617,20230626,1040,21.12,21964.8,9
ART00077,MAG008,SUP007,LE001,PO3620972,20210211,20210219,1124,354.43,398379.32,8
ART00016,MAG015,SUP064,LE002,PO4867697,20220120,20220203,893,222.17,198397.81,14
ART00290,MAG011,SUP008,LE002,PO8308696,20220116,20220217,550,149.43,82186.5,32
ART00594,MAG007,SUP034,LE001,PO8582059,20230913,20231003,87,44.67,3886.29,20
ART00434,MAG018,SUP010,LE003,PO6615394,20240807,20240917,219,31.73,6948.87,41
ART00360,MAG009,SUP072,LE002,PO4599328,20240330,20240526,1812,1212.28,2196651.36,57
ART00350,MAG005,SUP010,LE001,PO6055502,20231020,20231126,1286,470.23,604715.78,37
ART00228,MAG015,SUP024,LE002,PO8027502,20230726,20230805,1340,47.05,63047,10
ART00281,MAG001,SUP018,LE001,PO1892909,20221215,20230128,1953,35.63,69585.39,44
ART00900,MAG014,SUP026,LE002,PO2959657,20211216,20220109,591,161.02,95162.82,24
ART00168,MAG013,SUP030,LE002,PO3932770,20220618,20220726,1476,102.08,150670.08,38
ART00469,MAG020,SUP078,LE003,PO7080703,20220113,20220303,623,265.6,165468.8,49
ART00408,MAG012,SUP030,LE002,PO3556476,20240918,20241110,1946,20.2,39309.2,53
ART00266,MAG006,SUP035,LE001,PO7400107,20240907,20241021,1890,514.57,972537.3,44
ART00221,MAG006,SUP024,LE001,PO4327916,20240321,20240410,1012,278.69,282034.28,20
ART00336,MAG020,SUP018,LE003,PO4063724,20240813,20240825,690,5399.59,3725717.1,12
ART00286,MAG019,SUP040,LE003,PO7749156,20241225,20250112,1143,563.79,644411.97,18
ART00062,MAG020,SUP004,LE003,PO5447849,20240204,20240219,687,61.23,42065.01,15
ART00793,MAG001,SUP056,LE001,PO9993651,20240327,,1674,647.05,1083161.7,
ART00276,MAG019,SUP012,LE003,PO8988629,20240601,20240620,978,423.91,414583.98,19
ART00273,MAG020,SUP003,LE003,PO4695127,20220719,20220804,213,104.39,22235.07,16
ART00519,MAG005,SUP059,LE001,PO4449939,20230910,20231015,535,260.64,139442.4,35
ART00033,MAG018,SUP003,LE003,PO7120246,20210523,20210705,595,145.96,86846.2,43
ART00066,MAG016,SUP067,LE003,PO2582875,20220618,20220712,1465,42.52,62291.8,24
ART00939,MAG007,SUP055,LE001,PO9303194,20220403,,1071,34.04,36456.84,
ART00601,MAG014,SUP005,LE002,PO4379958,20231014,20231018,17,662.86,11268.62,4
ART00614,MAG011,SUP021,LE002,PO2970299,20220418,20220617,827,25.26,20890.02,60
ART00447,MAG007,SUP048,LE001,PO8377203,20230408,,664,190.56,126531.84,
ART00641,MAG010,SUP047,LE002,PO2332814,20220831,20221011,1530,982.9,1503837,41
ART00873,MAG015,SUP052,LE002,PO2707154,20210905,20210912,1282,270.76,347114.32,7
ART00301,MAG001,SUP063,LE001,PO1076000,20220718,20220804,1063,22.18,23577.34,17
ART00128,MAG019,SUP019,LE003,PO7856028,20210829,20211011,1721,1068.32,1838578.72,43
ART00771,MAG018,SUP060,LE003,PO7122604,20241203,20250122,1060,21.73,23033.8,50
ART00528,MAG007,SUP074,LE001,PO4328082,20230211,20230320,738,18.67,13778.46,37
ART00719,MAG012,SUP069,LE002,PO3998897,20210328,20210509,462,1949.09,900479.58,42
ART00900,MAG011,SUP077,LE002,PO4670331,20241102,20241215,678,168.82,114459.96,43
ART00004,MAG009,SUP062,LE002,PO4881359,20221121,20230102,1681,603.59,1014634.79,42
ART00201,MAG013,SUP066,LE002,PO9560744,20241217,20250122,1825,247.06,450884.5,36
ART00149,MAG008,SUP015,LE001,PO7652162,20240920,20241109,603,26.65,16069.95,50
ART00077,MAG016,SUP021,LE003,PO3913045,20210920,20211005,810,293.94,238091.4,15
ART00882,MAG017,SUP075,LE003,PO3541568,20220710,20220907,1993,77.52,154497.36,59
ART00243,MAG015,SUP019,LE002,PO7201232,20210308,20210411,1969,9.7,19099.3,34
ART00795,MAG008,SUP074,LE001,PO5185357,20230808,20230920,577,26.73,15423.21,43
ART00510,MAG019,SUP036,LE003,PO5456954,20230621,20230811,1130,1374.61,1553309.3,51
ART00707,MAG013,SUP047,LE002,PO8175430,20220708,20220715,318,328.01,104307.18,7
ART00924,MAG016,SUP020,LE003,PO8642865,20240101,20240123,1617,206.21,333441.57,22
ART00761,MAG011,SUP079,LE002,PO9431696,20230103,20230126,1182,14.13,16701.66,23
ART00436,MAG004,SUP010,LE001,PO2355076,20230513,20230609,1002,392.15,392934.3,27
ART00100,MAG006,SUP064,LE001,PO9973370,20240309,20240313,951,20.83,19809.33,4
ART00195,MAG013,SUP019,LE002,PO6057834,20240514,20240621,1413,1087.79,1537047.27,38
ART00426,MAG007,SUP049,LE001,PO3917817,20220202,20220208,269,30.71,8260.99,6
ART00106,MAG016,SUP033,LE003,PO2303556,20231030,20231103,869,308.05,267695.45,4
ART00243,MAG005,SUP033,LE001,PO2785052,20220804,20220923,1587,9.66,15330.42,50
ART00487,MAG001,SUP062,LE001,PO7641337,20230825,,1504,149.09,224231.36,
ART00339,MAG009,SUP020,LE002,PO2436040,20221016,20221208,1180,285.65,337067,53
ART00606,MAG006,SUP077,LE001,PO9167059,20221009,20221111,1125,21.34,24007.5,33
ART00948,MAG017,SUP024,LE003,PO9222897,20221203,20230107,1817,444.98,808528.66,35
ART00768,MAG012,SUP026,LE002,PO5918227,20240724,20240921,967,127.88,123659.96,59
ART00691,MAG007,SUP067,LE001,PO1179141,20231102,20231112,353,45.11,15923.83,10
ART00609,MAG019,SUP070,LE003,PO9566659,20230228,20230411,1100,24.47,26917,42
ART00877,MAG012,SUP003,LE002,PO8328098,20220219,,780,126.92,98997.6,
ART00902,MAG019,SUP060,LE003,PO5112146,20210526,20210617,1351,130.13,175805.63,22
ART00838,MAG016,SUP024,LE003,PO3437609,20240104,20240112,8,6564.42,52515.36,8
ART00034,MAG004,SUP028,LE001,PO9530225,20211030,20211219,177,2218.38,392653.26,50
ART00967,MAG009,SUP066,LE002,PO7799136,20231104,20231108,1924,57.14,109937.36,4
ART00932,MAG018,SUP052,LE003,PO8577167,20210607,20210713,366,170.9,62549.4,36
ART00873,MAG020,SUP032,LE003,PO8859420,20220825,20220927,1988,287.23,571013.24,33
ART00673,MAG018,SUP012,LE003,PO4205322,20210721,20210724,1019,456.51,465183.69,3
ART00415,MAG001,SUP059,LE001,PO8782794,20220603,20220723,922,154.85,142771.7,50
ART00614,MAG014,SUP041,LE002,PO2291939,20210823,20211010,1664,28.83,47973.12,48
ART00893,MAG020,SUP070,LE003,PO3272295,20210529,20210625,730,363.31,265216.3,27
ART00344,MAG020,SUP075,LE003,PO6634591,20220517,20220713,950,78.96,75012,57
ART00353,MAG001,SUP023,LE001,PO7227676,20240604,20240711,667,11.21,7477.07,37
ART00100,MAG006,SUP053,LE001,PO6416322,20240826,20240919,794,23.15,18381.1,24
ART00757,MAG001,SUP076,LE001,PO3068471,20230406,,1313,36.15,47464.95,
ART00709,MAG004,SUP027,LE001,PO9593646,20240301,20240314,1428,19.89,28402.92,13
ART00148,MAG013,SUP026,LE002,PO4800218,20230314,20230320,1427,356.88,509267.76,6
ART00622,MAG015,SUP001,LE002,PO5910529,20211203,20220101,1220,8.56,10443.2,29
ART00022,MAG019,SUP009,LE003,PO1151965,20241008,20241116,702,149.99,105292.98,39
ART00384,MAG009,SUP074,LE002,PO6491463,20240615,20240627,1668,59.42,99112.56,12
ART00537,MAG017,SUP015,LE003,PO2363207,20221007,20221129,124,150.66,18681.84,53
ART00449,MAG014,SUP053,LE002,PO3216772,20240308,20240424,523,578.11,302351.53,47
ART00483,MAG013,SUP012,LE002,PO3448339,20210801,20210830,54,103.49,5588.46,29
ART00705,MAG014,SUP074,LE002,PO8333270,20230701,20230812,375,87.31,32741.25,42
ART00549,MAG006,SUP018,LE001,PO3016797,20221218,20230105,707,3450.05,2439185.35,18
ART00451,MAG016,SUP024,LE003,PO4003394,20230301,20230314,684,112.55,76984.2,13
ART00960,MAG018,SUP052,LE003,PO2976966,20230312,20230424,185,9.56,1768.6,43
ART00161,MAG016,SUP059,LE003,PO2745938,20240801,20240921,1600,112.45,179920,51
ART00551,MAG010,SUP051,LE002,PO6702022,20211026,20211215,1692,587.12,993407.04,50
ART00408,MAG005,SUP031,LE001,PO7971515,20240629,20240817,523,19.89,10402.47,49
ART00042,MAG014,SUP052,LE002,PO8485795,20241212,20250110,155,383.29,59409.95,29
ART00335,MAG002,SUP027,LE001,PO8065871,20210818,20210930,755,24.59,18565.45,43
ART00645,MAG019,SUP044,LE003,PO5366813,20230312,20230402,799,208.8,166831.2,21
ART00294,MAG010,SUP014,LE002,PO4724173,20231210,,241,139.64,33653.24,
ART00878,MAG002,SUP057,LE001,PO1648618,20210425,20210607,968,8.63,8353.84,43
ART00785,MAG013,SUP037,LE002,PO6489399,20211221,20220121,691,195.7,135228.7,31
ART00138,MAG008,SUP038,LE001,PO5694513,20210827,20210928,714,95.34,68072.76,32
ART00513,MAG017,SUP045,LE003,PO1697961,20221029,20221201,99,17.22,1704.78,33
ART00569,MAG001,SUP018,LE001,PO2824835,20240515,20240607,412,253.08,104268.96,23
ART00328,MAG016,SUP042,LE003,PO8285666,20240618,20240708,1960,22.94,44962.4,20
ART00008,MAG003,SUP007,LE001,PO7394897,20240810,20240820,1993,1445.49,2880861.57,10
ART00118,MAG007,SUP056,LE001,PO3157171,20220924,20221023,1215,1487.64,1807482.6,29
ART00249,MAG020,SUP010,LE003,PO2381719,20230731,,1006,492.53,495485.18,
ART00136,MAG013,SUP040,LE002,PO4072022,20241012,20241105,1178,5117.33,6028214.74,24
ART00536,MAG006,SUP022,LE001,PO9057678,20230913,20231107,1086,922.91,1002280.26,55
ART00508,MAG006,SUP038,LE001,PO3250434,20230610,20230702,506,81.52,41249.12,22
ART00178,MAG019,SUP063,LE003,PO9579183,20221015,20221206,1091,68.7,74951.7,52
ART00999,MAG016,SUP038,LE003,PO3151912,20231231,20240224,1496,1577.14,2359401.44,55
ART00744,MAG004,SUP039,LE001,PO5568533,20230603,20230704,1462,164.6,240645.2,31
ART00746,MAG009,SUP061,LE002,PO2129858,20240220,,1706,17.33,29564.98,
ART00061,MAG009,SUP031,LE002,PO3017044,20220626,20220811,1033,17.64,18222.12,46
ART00134,MAG011,SUP009,LE002,PO4915269,20240526,20240701,1230,218.11,268275.3,36
ART00681,MAG003,SUP037,LE001,PO4087612,20230103,20230218,1900,23.83,45277,46
ART00648,MAG014,SUP041,LE002,PO9132672,20231111,,584,17.46,10196.64,
ART00697,MAG007,SUP036,LE001,PO7644790,20230424,20230614,555,7792.46,4324815.3,51
ART00998,MAG007,SUP067,LE001,PO2301403,20240722,20240819,596,1221.96,728288.16,28
ART00581,MAG012,SUP017,LE002,PO4590556,20230727,20230914,1872,96.48,180610.56,49
ART00494,MAG006,SUP051,LE001,PO6025366,20210307,20210410,204,126.52,25810.08,34
ART00529,MAG004,SUP062,LE001,PO1333845,20221026,,1192,402.86,480209.12,
ART00472,MAG015,SUP076,LE002,PO8324392,20210828,20210927,563,23.81,13405.03,30
ART00410,MAG019,SUP027,LE003,PO7972013,20240623,20240715,66,36.97,2440.02,22
ART00358,MAG014,SUP059,LE002,PO5310329,20210224,20210303,377,7.68,2895.36,7
ART00650,MAG002,SUP052,LE001,PO2012333,20210624,20210823,1880,138.25,259910,60
ART00467,MAG019,SUP034,LE003,PO6660973,20210118,20210305,1853,32.87,60908.11,46
ART00399,MAG002,SUP052,LE001,PO6711652,20241228,20250221,24,544.59,13070.16,55
ART00119,MAG015,SUP046,LE002,PO5594992,20210704,20210829,1205,335.5,404277.5,56
ART00106,MAG002,SUP029,LE001,PO2362347,20211206,20220126,1659,270.86,449356.74,51
ART00123,MAG003,SUP052,LE001,PO6300933,20210202,20210402,62,13.53,838.86,59
ART00163,MAG010,SUP012,LE002,PO3102682,20230221,20230314,920,632.4,581808,21
ART00593,MAG018,SUP037,LE003,PO6023470,20220211,20220221,756,9.64,7287.84,10
ART00157,MAG006,SUP009,LE001,PO4079714,20210703,20210816,1500,181.47,272205,44
ART00334,MAG001,SUP067,LE001,PO2259997,20210316,20210508,862,198.59,171184.58,53
ART00044,MAG008,SUP015,LE001,PO1042861,20231112,20240111,1456,256.38,373289.28,60
ART00748,MAG011,SUP028,LE002,PO7770698,20210831,20211020,863,19.45,16785.35,50
ART00055,MAG008,SUP007,LE001,PO7696257,20211219,20220118,1270,235.11,298589.7,30
ART00811,MAG005,SUP030,LE001,PO4355221,20210315,20210506,1411,28.63,40396.93,52
ART00578,MAG004,SUP012,LE001,PO7388020,20240518,20240620,877,815.21,714939.17,33
ART00737,MAG001,SUP064,LE001,PO2599076,20210808,20210818,1051,100.56,105688.56,10
ART00812,MAG016,SUP079,LE003,PO2964564,20240712,20240907,1807,2.26,4083.82,57
ART00847,MAG019,SUP076,LE003,PO8042884,20231107,20231203,1810,2590.86,4689456.6,26
ART00766,MAG020,SUP019,LE003,PO6868071,20241102,20241120,1106,216.2,239117.2,18
ART00013,MAG009,SUP063,LE002,PO2477608,20210507,20210607,592,46.21,27356.32,31
ART00911,MAG004,SUP065,LE001,PO4805254,20220213,20220326,142,40.61,5766.62,41
ART00059,MAG012,SUP032,LE002,PO6318876,20240911,20240915,730,191.39,139714.7,4
ART00016,MAG020,SUP056,LE003,PO9565530,20240311,,35,284.45,9955.75,
ART00823,MAG011,SUP018,LE002,PO2263542,20240918,20241030,671,16.58,11125.18,42
ART00824,MAG003,SUP073,LE001,PO8816739,20241113,20250106,1799,6.59,11855.41,54
ART00294,MAG009,SUP044,LE002,PO6681588,20210220,20210404,1136,142.27,161618.72,43
ART00918,MAG020,SUP026,LE003,PO8956524,20210428,20210619,1893,70.22,132926.46,52
ART00408,MAG015,SUP031,LE002,PO1446512,20210822,20210908,699,19.76,13812.24,17
ART00645,MAG011,SUP034,LE002,PO1347495,20221122,20221223,298,205.81,61331.38,31
ART00761,MAG014,SUP053,LE002,PO8157306,20240925,20241121,173,11.44,1979.12,57
ART00004,MAG020,SUP021,LE003,PO3514316,20210610,20210729,803,583.04,468181.12,49
ART00550,MAG008,SUP010,LE001,PO3955176,20210202,20210313,728,14.2,10337.6,39
ART00493,MAG006,SUP001,LE001,PO6130823,20220409,20220606,1687,55.3,93291.1,58
ART00188,MAG017,SUP069,LE003,PO1388099,20241018,20241109,1129,4438.83,5011439.07,22
ART00211,MAG001,SUP011,LE001,PO9875313,20230913,20231022,1379,19.34,26669.86,39
ART00581,MAG008,SUP069,LE001,PO5026362,20230412,20230528,11,122.24,1344.64,46
ART00282,MAG019,SUP069,LE003,PO5482116,20220501,20220605,298,3631.79,1082273.42,35
ART00914,MAG020,SUP023,LE003,PO9782209,20230311,20230429,1572,113.37,178217.64,49
ART00027,MAG012,SUP041,LE002,PO4567586,20220205,,538,19.59,10539.42,
ART00074,MAG001,SUP033,LE001,PO1136702,20230211,20230301,1663,34.5,57373.5,18
ART00091,MAG012,SUP004,LE002,PO6058626,20220222,20220322,1533,58.28,89343.24,28
ART00467,MAG012,SUP008,LE002,PO9726945,20240527,20240614,1570,30.49,47869.3,18
ART00662,MAG015,SUP049,LE002,PO1301883,20230805,20231001,367,215.32,79022.44,57
ART00537,MAG012,SUP054,LE002,PO4996777,20241118,20241207,1490,180.37,268751.3,19
ART00570,MAG012,SUP014,LE002,PO6181726,20240413,20240604,1858,285.88,531165.04,52
ART00301,MAG011,SUP019,LE002,PO8864071,20241118,20250115,67,25.33,1697.11,58
ART00862,MAG015,SUP032,LE002,PO2825146,20230703,20230726,156,102.48,15986.88,23
ART00396,MAG002,SUP001,LE001,PO2607756,20240317,20240430,882,30.31,26733.42,44
ART00431,MAG007,SUP031,LE001,PO8721683,20231101,20231129,1865,18.2,33943,28
ART00838,MAG006,SUP006,LE001,PO3427696,20210807,20210824,1352,6935.99,9377458.48,17
ART00741,MAG002,SUP077,LE001,PO7336528,20220214,,1536,13.5,20736,
ART00463,MAG010,SUP049,LE002,PO5380538,20210326,20210406,1878,133.46,250637.88,11
ART00112,MAG012,SUP048,LE002,PO7544913,20220826,20220927,486,60.5,29403,32
ART00551,MAG017,SUP064,LE003,PO3644667,20231107,20231118,1703,590.4,1005451.2,11
ART00193,MAG009,SUP015,LE002,PO6465906,20220811,20220912,760,139.88,106308.8,32
ART00539,MAG005,SUP039,LE001,PO8317389,20210124,20210210,357,104.19,37195.83,17
ART00041,MAG019,SUP012,LE003,PO1523757,20241110,,316,39.91,12611.56,
ART00698,MAG005,SUP055,LE001,PO1197459,20240512,20240523,103,169.23,17430.69,11
ART00328,MAG013,SUP061,LE002,PO1814898,20220218,20220302,80,20.91,1672.8,12
ART00738,MAG010,SUP032,LE002,PO7256089,20210626,20210819,1304,160.75,209618,54
ART00857,MAG009,SUP051,LE002,PO9108739,20210820,20210929,83,989.59,82135.97,40
ART00334,MAG012,SUP013,LE002,PO4749563,20210801,,1097,174.79,191744.63,
ART00457,MAG018,SUP042,LE003,PO4060377,20240325,20240410,276,544.72,150342.72,16
ART00150,MAG020,SUP046,LE003,PO3176566,20231118,20231223,274,747.36,204776.64,35
ART00177,MAG006,SUP017,LE001,PO2463338,20210305,20210428,224,159.72,35777.28,54
ART00449,MAG011,SUP046,LE002,PO8533380,20210406,20210419,1805,478.2,863151,13
ART00101,MAG017,SUP001,LE003,PO5620490,20240620,,305,56.67,17284.35,
ART00437,MAG009,SUP015,LE002,PO2570041,20230614,20230725,910,295.19,268622.9,41
ART00486,MAG006,SUP005,LE001,PO4161246,20231226,20240106,1589,697.28,1107977.92,11
ART00351,MAG012,SUP079,LE002,PO2000611,20210411,20210524,1021,33.68,34387.28,43
ART00941,MAG018,SUP041,LE003,PO7883171,20210420,20210514,62,30.83,1911.46,24
ART00811,MAG009,SUP059,LE002,PO4870666,20220821,20220829,646,25.33,16363.18,8
ART00144,MAG020,SUP024,LE003,PO4446141,20230522,20230629,1285,112.58,144665.3,38
ART00978,MAG014,SUP048,LE002,PO2535145,20230909,20230926,445,62.75,27923.75,17
ART00139,MAG009,SUP015,LE002,PO3997157,20240317,,277,12.56,3479.12,
ART00803,MAG018,SUP012,LE003,PO3949667,20231102,20231206,486,491.35,238796.1,34
ART00970,MAG003,SUP005,LE001,PO5053949,20230404,20230507,1611,454.94,732908.34,33
ART00408,MAG012,SUP001,LE002,PO3228454,20220131,20220303,56,18.76,1050.56,31
ART00775,MAG004,SUP061,LE001,PO7225503,20230207,20230308,1538,25.69,39511.22,29
ART00283,MAG005,SUP060,LE001,PO3671982,20210501,20210523,942,17.42,16409.64,22
ART00935,MAG017,SUP004,LE003,PO9597610,20210119,20210319,167,41.47,6925.49,59
ART00803,MAG011,SUP035,LE002,PO6717480,20240214,20240307,1597,497.89,795130.33,22
ART00363,MAG015,SUP025,LE002,PO7861599,20221203,20230111,438,108.76,47636.88,39
ART00031,MAG015,SUP003,LE002,PO2515405,20240627,20240815,86,256.35,22046.1,49
ART00465,MAG006,SUP019,LE001,PO5514343,20240119,20240303,1031,794.94,819583.14,44
ART00479,MAG018,SUP042,LE003,PO1085025,20210515,20210705,200,2.76,552,51
ART00107,MAG014,SUP039,LE002,PO2707687,20230718,20230819,827,111.81,92466.87,32
ART00220,MAG004,SUP020,LE001,PO1252222,20240321,20240404,1710,35.45,60619.5,14
ART00672,MAG020,SUP004,LE003,PO9575413,20221119,,1122,67.93,76217.46,
ART00107,MAG020,SUP013,LE003,PO3822647,20220514,20220626,96,98.23,9430.08,43
ART00954,MAG016,SUP001,LE003,PO7115871,20241127,20250108,232,27.23,6317.36,42
ART00447,MAG002,SUP062,LE001,PO6693356,20220827,20220913,1656,147.54,244326.24,17
ART00363,MAG013,SUP055,LE002,PO5958397,20220409,20220531,1635,135.59,221689.65,52
ART00774,MAG011,SUP080,LE002,PO2856044,20241212,20241231,505,29.32,14806.6,19
ART00927,MAG017,SUP039,LE003,PO4591641,20210525,20210717,1351,604.51,816693.01,53
ART00490,MAG008,SUP025,LE001,PO4495006,20220204,20220220,211,2.53,533.83,16
ART00376,MAG007,SUP074,LE001,PO1881946,20210114,20210216,636,23.31,14825.16,33
ART00944,MAG017,SUP063,LE003,PO1632949,20231025,20231112,1614,18.79,30327.06,18
ART00573,MAG019,SUP045,LE003,PO4959879,20210619,20210806,726,26.6,19311.6,48
ART00260,MAG020,SUP077,LE003,PO9027786,20210320,20210423,670,13.58,9098.6,34
