item_code,customer_id,legal_entity,so_number,order_date,delivery_date,quantity,unit_price,total_value,margin_pct
ART00836,CLI014,LE003,SO8553078,18/09/2023,01/10/2023,109,1687.8,183970.2,31.54
ART01000,CLI013,LE001,SO2959789,11/10/2022,09/11/2022,14,8.85,123.9,31.19
ART00924,CLI094,LE003,SO1303051,18/06/2021,03/07/2021,199,318.09,63299.91,37.76
ART00732,CLI070,LE001,SO8036693,29/09/2023,10/11/2023,125,873.21,109151.25,42.88
ART00875,CLI019,LE002,SO3736150,13/09/2021,,50,1992.1,99605,9.87
ART00472,CLI062,LE001,SO7399780,29/03/2024,06/04/2024,253,49.18,12442.54,46.73
ART00393,CLI091,LE002,SO9418109,11/08/2024,13/08/2024,306,185.3,56701.8,44.08
ART00877,CLI020,LE003,SO3018832,19/11/2021,18/12/2021,211,223.06,47065.66,44.28
ART00232,CLI067,LE003,SO8676164,28/05/2021,09/07/2021,83,3.42,283.86,11.7
ART00232,CLI050,LE003,SO2892984,29/11/2023,,445,4.15,1846.75,27.23
ART00449,CLI055,LE001,SO7299193,25/02/2022,03/04/2022,215,899.45,193381.75,38.97
ART00342,CLI056,LE001,SO1628279,18/09/2022,10/10/2022,169,350.92,59305.48,35.82
ART00503,CLI085,LE003,SO2269469,27/04/2022,02/05/2022,431,199.58,86018.98,45.36
ART00485,CLI003,LE003,SO7148007,03/08/2022,10/09/2022,103,3283.95,338246.85,48.49
ART00862,CLI013,LE001,SO8620384,29/12/2021,30/12/2021,487,219.03,106667.61,42.15
ART00455,CLI023,LE002,SO4314716,24/12/2021,02/02/2022,407,552.73,224961.11,37.41
ART00018,CLI080,LE001,SO6995954,08/11/2021,11/11/2021,264,108.9,28749.6,42.42
ART00035,CLI033,LE001,SO8421486,11/12/2022,20/12/2022,496,363.05,180072.8,29.05
ART00960,CLI060,LE001,SO2234827,30/06/2023,,311,16.72,5199.92,39.41
ART00571,CLI013,LE001,SO2317071,24/03/2022,20/04/2022,306,6.84,2093.04,16.23
ART00412,CLI099,LE002,SO1177155,22/03/2023,04/05/2023,416,98.45,40955.2,48.95
ART00698,CLI061,LE003,SO5011385,29/12/2022,08/02/2023,97,181,17557,14.91
ART00445,CLI090,LE001,SO8631084,23/06/2024,12/07/2024,141,103.22,14554.02,5.18
ART00316,CLI007,LE001,SO9183183,16/10/2021,27/11/2021,175,82,14350,44.38
ART00375,CLI026,LE002,SO9790838,17/08/2023,,290,10043.91,2912733.9,33.67
ART00592,CLI038,LE001,SO8955683,07/02/2023,21/03/2023,72,836.04,60194.88,15.89
ART00079,CLI087,LE002,SO2259832,01/01/2024,11/01/2024,306,51.71,15823.26,42.33
ART00311,CLI082,LE003,SO7440645,21/05/2022,17/06/2022,14,182.19,2550.66,22.58
ART00537,CLI071,LE002,SO1417620,04/04/2022,,355,277.96,98675.8,37.28
ART00760,CLI099,LE002,SO4617680,10/10/2023,,221,773.91,171034.11,37.5
ART00347,CLI018,LE003,SO8875881,04/09/2024,25/09/2024,473,98.8,46732.4,17.35
ART00261,CLI057,LE002,SO2836928,18/08/2022,24/08/2022,370,33.25,12302.5,26.89
ART00390,CLI006,LE002,SO5119707,06/03/2021,21/03/2021,148,46.87,6936.76,31.11
ART00992,CLI065,LE003,SO8414922,19/06/2024,04/07/2024,394,340.46,134141.24,21.42
ART00833,CLI048,LE001,SO9669906,31/03/2021,29/04/2021,470,563.21,264708.7,45.94
ART00033,CLI041,LE001,SO4148402,04/10/2021,10/10/2021,114,281.47,32087.58,46.93
ART00705,CLI060,LE001,SO6505225,25/03/2021,10/04/2021,413,181.6,75000.8,58.14
ART00566,CLI042,LE003,SO5732301,08/12/2024,19/01/2025,466,252.51,117669.66,22.03
ART00415,CLI018,LE003,SO8099842,02/06/2024,27/06/2024,154,350.17,53926.18,46.48
ART00864,CLI039,LE003,SO1814567,19/01/2022,02/03/2022,344,47.32,16278.08,52.3
ART00659,CLI018,LE003,SO7043636,02/05/2024,23/05/2024,257,65.6,16859.2,53.46
ART00339,CLI004,LE001,SO2515241,07/03/2022,25/03/2022,355,351.74,124867.7,23.06
ART00978,CLI093,LE001,SO3527579,22/09/2023,,5,148.64,743.2,53.52
ART00324,CLI006,LE002,SO2577983,02/12/2021,,134,40.33,5404.22,45.57
ART00374,CLI093,LE001,SO6777298,18/03/2024,,48,95.74,4595.52,41.45
ART00797,CLI054,LE002,SO8684686,28/07/2021,06/09/2021,125,18.24,2280,48.68
ART00306,CLI072,LE001,SO4739541,20/05/2024,10/06/2024,437,234.07,102288.59,29.4
ART00514,CLI014,LE003,SO5260461,14/06/2023,25/07/2023,224,6931.48,1552651.52,41.86
ART00608,CLI084,LE002,SO5522309,28/04/2021,30/05/2021,495,205.33,101638.35,33.84
ART00561,CLI074,LE002,SO8585064,11/07/2022,30/07/2022,247,412.17,101805.99,42.06
ART00433,CLI084,LE002,SO1139072,30/06/2022,08/08/2022,498,382.34,190405.32,42.63
ART00232,CLI023,LE002,SO9172347,12/11/2021,13/12/2021,476,4.21,2003.96,28.27
ART00868,CLI026,LE002,SO4358873,08/04/2024,13/05/2024,24,1789.03,42936.72,36.46
ART00129,CLI049,LE003,SO7786990,04/05/2022,01/06/2022,187,20.78,3885.86,8.18
ART00630,CLI031,LE001,SO3550268,20/02/2021,10/03/2021,171,139.45,23845.95,45.76
ART00356,CLI034,LE003,SO5836306,29/01/2024,12/03/2024,402,16.48,6624.96,39.68
ART00509,CLI077,LE003,SO4896751,22/06/2024,01/08/2024,149,449.94,67041.06,45.45
ART00851,CLI066,LE001,SO7192892,11/09/2024,14/10/2024,438,43.96,19254.48,36.51
ART00197,CLI053,LE003,SO4805169,03/07/2021,15/07/2021,448,39.45,17673.6,43.04
ART00195,CLI071,LE002,SO9729297,25/03/2021,05/05/2021,386,2569.32,991757.52,53.4
ART00678,CLI065,LE003,SO3648692,26/11/2023,,339,74.54,25269.06,46.81
ART00583,CLI064,LE003,SO5812053,21/09/2022,11/10/2022,346,845.95,292698.7,44.84
ART00022,CLI011,LE003,SO6739187,10/02/2023,17/02/2023,84,252.9,21243.6,28.2
ART00502,CLI007,LE001,SO5628508,09/02/2022,12/02/2022,329,619.76,203901.04,54.75
ART00809,CLI007,LE001,SO8814340,27/11/2021,,375,161.82,60682.5,27.15
ART00890,CLI083,LE002,SO6483514,11/09/2022,,53,275.71,14612.63,44.02
ART00358,CLI005,LE001,SO6598660,12/12/2022,22/12/2022,249,13.62,3391.38,38.18
ART00671,CLI087,LE002,SO4967764,23/06/2023,23/07/2023,385,247.7,95364.5,31.35
ART00376,CLI019,LE002,SO3802818,04/10/2023,19/10/2023,263,52.05,13689.15,50.11
ART00269,CLI068,LE001,SO3956688,25/05/2023,30/05/2023,74,6986.67,517013.58,44.8
ART00538,CLI057,LE002,SO1494882,18/12/2023,22/12/2023,221,4235.45,936034.45,28.69
ART00314,CLI030,LE003,SO1995556,12/12/2024,17/12/2024,30,3936.46,118093.8,54.89
ART00676,CLI062,LE001,SO4033756,01/11/2023,16/12/2023,439,324.71,142547.69,17.29
ART00473,CLI012,LE001,SO1313011,09/10/2021,10/11/2021,389,356.13,138534.57,25.24
ART00147,CLI077,LE003,SO9367780,21/10/2024,07/11/2024,434,479.87,208263.58,34.08
ART00996,CLI096,LE003,SO3331831,26/12/2021,01/02/2022,439,288.68,126730.52,52.02
ART00124,CLI100,LE001,SO9368173,06/04/2021,23/04/2021,79,79.31,6265.49,50.01
ART00121,CLI060,LE001,SO7942680,07/11/2022,19/11/2022,437,113.66,49669.42,29.7
ART00133,CLI080,LE001,SO9864930,18/09/2023,04/10/2023,125,34.98,4372.5,37.65
ART00016,CLI044,LE001,SO7042438,06/10/2023,15/10/2023,14,493.81,6913.34,45.53
ART00637,CLI051,LE002,SO7366313,21/11/2023,15/12/2023,168,211.95,35607.6,23.86
ART00457,CLI032,LE003,SO4415105,06/06/2023,26/06/2023,490,808.56,396194.4,34.55
ART00711,CLI055,LE001,SO8538861,10/03/2024,21/04/2024,490,15836.36,7759816.4,53.32
ART00693,CLI068,LE001,SO1848713,19/03/2024,05/04/2024,244,740.76,180745.44,53.55
ART00965,CLI047,LE001,SO5563658,01/09/2024,19/09/2024,150,304.94,45741,51.73
ART00899,CLI029,LE003,SO6031040,29/10/2023,11/11/2023,209,701.54,146621.86,30.82
ART00312,CLI014,LE003,SO6287959,27/02/2024,04/04/2024,251,506.04,127016.04,28.55
ART00301,CLI066,LE001,SO7501535,23/11/2023,24/12/2023,2,49.15,98.3,53.63
ART00413,CLI013,LE001,SO4742375,18/04/2022,01/05/2022,282,43.87,12371.34,41.1
ART00646,CLI012,LE001,SO2152405,04/10/2022,12/10/2022,431,382.86,165012.66,25.81
ART00263,CLI043,LE002,SO1418396,23/06/2023,,191,115.33,22028.03,44
ART00483,CLI052,LE001,SO1353330,22/10/2023,26/10/2023,380,236.72,89953.6,47.35
ART00703,CLI080,LE001,SO8131395,22/11/2024,,410,13.96,5723.6,33.24
ART00521,CLI007,LE001,SO3964515,26/04/2021,19/05/2021,327,57.22,18710.94,30.6
ART00529,CLI015,LE001,SO7885913,08/11/2023,13/11/2023,482,522.86,252018.52,17.22
ART00686,CLI076,LE001,SO4405969,01/08/2021,10/08/2021,413,3743.31,1545987.03,51.43
ART00870,CLI091,LE002,SO8743961,22/12/2021,07/01/2022,329,298.44,98186.76,22.68
ART00122,CLI046,LE002,SO6908879,30/09/2021,24/10/2021,117,214.81,25132.77,35.73
ART00068,CLI015,LE001,SO5155691,14/05/2024,25/05/2024,327,35.76,11693.52,39.71
ART00964,CLI089,LE003,SO6833174,15/03/2023,08/04/2023,319,9690.74,3091346.06,43.56
ART00980,CLI075,LE001,SO3547541,06/02/2022,04/03/2022,324,4.15,1344.6,30.12
ART00147,CLI097,LE001,SO4611578,08/12/2024,12/01/2025,140,404.93,56690.2,21.88
ART00988,CLI058,LE003,SO3623596,11/08/2023,20/09/2023,495,100.72,49856.4,7.07
ART00591,CLI021,LE003,SO7694218,28/02/2021,,407,1098.62,447138.34,41.75
ART00514,CLI044,LE001,SO2139702,04/03/2023,15/04/2023,302,7748.85,2340152.7,48
ART00089,CLI011,LE003,SO8983502,14/07/2022,22/08/2022,300,50.15,15045,46.6
ART00387,CLI091,LE002,SO6279892,30/11/2022,01/12/2022,73,77.09,5627.57,47.75
ART00248,CLI072,LE001,SO5581357,11/12/2024,19/01/2025,146,18.02,2630.92,45.5
ART00460,CLI054,LE002,SO7152859,30/04/2022,14/05/2022,398,12.67,5042.66,17.13
ART00367,CLI053,LE003,SO7614061,21/12/2022,19/01/2023,396,1038.39,411202.44,48.29
ART00556,CLI049,LE003,SO7884312,11/10/2021,05/11/2021,136,21.55,2930.8,2.97
ART00625,CLI065,LE003,SO2073236,01/08/2021,17/08/2021,22,2193.15,48249.3,45.61
ART00456,CLI028,LE002,SO7639826,31/12/2023,06/02/2024,8,3031.86,24254.88,35.44
ART00449,CLI072,LE001,SO3322093,17/04/2024,20/04/2024,383,799.13,306066.79,31.31
ART00160,CLI099,LE002,SO4514516,14/01/2022,,286,167.17,47810.62,54.07
ART00471,CLI022,LE003,SO4188536,29/11/2022,03/01/2023,474,615.01,291514.74,33.9
ART00687,CLI015,LE001,SO3715390,02/12/2024,26/12/2024,2,13.83,27.66,48.95
ART00009,CLI011,LE003,SO1450172,13/11/2024,,128,371.19,47512.32,43.67
ART00287,CLI033,LE001,SO1263655,07/03/2021,11/04/2021,47,1020.86,47980.42,30.91
ART00619,CLI052,LE001,SO9401557,31/10/2023,,193,9.63,1858.59,28.87
ART00428,CLI090,LE001,SO7049417,06/07/2021,10/08/2021,427,529.39,226049.53,49.18
ART00272,CLI014,LE003,SO2703465,03/01/2023,,416,22.57,9389.12,40.85
ART00673,CLI048,LE001,SO7560868,24/08/2021,11/09/2021,218,746.51,162739.18,27.69
ART00205,CLI070,LE001,SO6846289,04/12/2023,08/01/2024,362,11.79,4267.98,32.4
ART00819,CLI019,LE002,SO4567935,02/10/2023,05/11/2023,147,447.57,65792.79,40.52
ART00665,CLI002,LE003,SO1935138,21/04/2024,27/04/2024,298,487.47,145266.06,36.79
ART00595,CLI043,LE002,SO6187820,17/05/2022,16/06/2022,455,639.78,291099.9,42.16
ART00169,CLI032,LE003,SO2379922,18/03/2023,09/04/2023,256,528.25,135232,43.44
ART00891,CLI001,LE002,SO5228451,29/07/2024,08/08/2024,409,1022.71,418288.39,52.38
ART00562,CLI065,LE003,SO1248035,11/03/2021,31/03/2021,341,1078.45,367751.45,44.49
ART00770,CLI080,LE001,SO9834984,25/10/2024,17/11/2024,407,44.42,18078.94,51.24
ART00047,CLI002,LE003,SO3739008,07/06/2023,21/06/2023,89,2101.95,187073.55,32.95
ART00138,CLI017,LE002,SO8191675,20/12/2022,10/01/2023,108,130.55,14099.4,22.44
ART00005,CLI057,LE002,SO9661135,19/12/2023,26/01/2024,417,32.64,13610.88,15.26
ART00592,CLI025,LE003,SO4400084,30/06/2023,29/07/2023,183,1075.59,196832.97,34.62
ART00702,CLI048,LE001,SO2919451,14/10/2022,22/10/2022,120,33.46,4015.2,31.26
ART00316,CLI037,LE003,SO6347913,07/04/2022,09/05/2022,10,84.92,849.2,46.29
ART00146,CLI095,LE001,SO5204251,04/11/2021,30/11/2021,17,742.6,12624.2,32.07
ART00594,CLI082,LE003,SO8061892,28/11/2022,02/01/2023,335,81.58,27329.3,37.18
ART00830,CLI072,LE001,SO3827653,28/05/2024,01/07/2024,59,6170.62,364066.58,41.34
ART00131,CLI096,LE003,SO5505039,15/11/2022,29/12/2022,366,22.4,8198.4,40.13
ART00010,CLI074,LE002,SO9794806,21/09/2022,24/09/2022,77,474.23,36515.71,40.47
ART00636,CLI024,LE003,SO8021725,26/05/2022,11/06/2022,79,9.81,774.99,42.92
ART00018,CLI084,LE002,SO9354018,23/11/2022,06/01/2023,409,118.3,48384.7,47
ART00050,CLI074,LE002,SO2880337,03/07/2022,07/08/2022,450,171.54,77193,38.31
ART00134,CLI052,LE001,SO9502301,02/11/2023,04/11/2023,271,395.42,107158.82,50.15
ART00953,CLI032,LE003,SO5351560,21/01/2021,,317,7967.06,2525558.02,34.23
ART00437,CLI021,LE003,SO9176978,28/09/2022,05/11/2022,353,515.22,181872.66,45.75
ART00005,CLI066,LE001,SO7224075,17/04/2024,13/05/2024,358,34.51,12354.58,19.85
ART00111,CLI065,LE003,SO7603853,29/07/2023,13/08/2023,46,170.33,7835.18,21.75
ART00971,CLI057,LE002,SO2206227,12/02/2021,14/03/2021,354,102.29,36210.66,34.3
ART00549,CLI068,LE001,SO1224194,13/03/2022,21/03/2022,390,6349.79,2476418.1,35.02
ART00296,CLI030,LE003,SO8018355,09/01/2024,11/02/2024,455,263.26,119783.3,42.35
ART00672,CLI052,LE001,SO9333686,25/09/2023,24/10/2023,272,136.16,37035.52,45.35
ART00063,CLI034,LE003,SO3902836,11/07/2024,,155,223.05,34572.75,28.84
ART00323,CLI081,LE001,SO3267544,15/05/2022,03/06/2022,435,554.86,241364.1,22.25
ART00256,CLI028,LE002,SO4636293,05/08/2024,07/08/2024,315,340.24,107175.6,54.57
ART00404,CLI061,LE003,SO1432834,19/02/2021,04/03/2021,253,617.17,156144.01,49.02
ART00169,CLI076,LE001,SO1237333,15/06/2023,27/06/2023,345,488.48,168525.6,38.83
ART00053,CLI035,LE003,SO3870735,25/01/2023,02/03/2023,284,827.9,235123.6,40.68
ART00197,CLI076,LE001,SO9666798,31/08/2024,03/10/2024,317,29.1,9224.7,22.78
ART00838,CLI063,LE001,SO8948468,24/07/2024,25/07/2024,309,10645.67,3289512.03,34.46
ART00389,CLI039,LE003,SO1053369,30/06/2021,01/08/2021,340,205.74,69951.6,38.54
ART00274,CLI074,LE002,SO1371586,28/07/2022,22/08/2022,234,10170.87,2379983.58,38.26
ART00991,CLI007,LE001,SO1742532,18/09/2022,03/10/2022,447,431.17,192732.99,50.58
ART00445,CLI048,LE001,SO4253595,01/03/2021,08/03/2021,341,127.67,43535.47,23.34
ART00024,CLI073,LE003,SO2383801,14/10/2023,24/11/2023,255,333.19,84963.45,29.91
ART00471,CLI055,LE001,SO7765726,06/04/2024,29/04/2024,329,786.21,258663.09,48.29
ART00907,CLI064,LE003,SO9125071,24/03/2021,,304,489.09,148683.36,25.27
ART00789,CLI062,LE001,SO2223284,31/10/2021,10/11/2021,410,375.58,153987.8,27.18
ART00025,CLI040,LE003,SO7418379,03/10/2021,,396,915.29,362454.84,41.27
ART00110,CLI065,LE003,SO1574894,29/11/2024,28/12/2024,318,262.32,83417.76,40.54
ART00132,CLI035,LE003,SO6322638,11/12/2023,17/01/2024,248,886.7,219901.6,45.18
ART00963,CLI050,LE003,SO4208387,07/02/2022,,339,20.54,6963.06,24.2
ART00170,CLI064,LE003,SO9788548,22/03/2021,,305,5.7,1738.5,31.4
ART00916,CLI089,LE003,SO3139432,12/12/2022,15/01/2023,340,53.85,18309,28.47
ART00824,CLI031,LE001,SO3251985,16/12/2023,24/12/2023,151,9.59,1448.09,39.94
ART00629,CLI068,LE001,SO5874936,08/09/2021,12/09/2021,48,11496.11,551813.28,41.61
ART00697,CLI027,LE003,SO3923728,09/06/2021,10/06/2021,339,8570.56,2905419.84,20.18
ART00416,CLI073,LE003,SO6267602,11/03/2024,11/04/2024,248,170.42,42264.16,37.2
ART00594,CLI075,LE001,SO3705498,18/03/2021,30/03/2021,127,70.6,8966.2,27.41
ART00843,CLI074,LE002,SO8326223,23/12/2022,,335,597.06,200015.1,41.58
ART00695,CLI094,LE003,SO6978471,15/07/2024,,276,8.05,2221.8,28.82
ART00276,CLI090,LE001,SO5785877,06/05/2024,18/05/2024,170,623.54,106001.8,32.44
ART00785,CLI007,LE001,SO6932042,27/11/2021,07/12/2021,24,271.9,6525.6,19.14
ART00287,CLI100,LE001,SO2752899,08/12/2024,28/12/2024,259,804.66,208406.94,12.35
ART00087,CLI007,LE001,SO5860497,10/05/2021,15/06/2021,288,169.46,48804.48,34.74
ART00502,CLI083,LE002,SO9821625,17/08/2023,14/09/2023,115,531.06,61071.9,47.2
ART00636,CLI045,LE003,SO5126861,07/05/2024,01/06/2024,350,8.18,2863,31.54
ART00893,CLI077,LE003,SO4860959,02/06/2024,17/06/2024,328,432.04,141709.12,3.14
ART00706,CLI098,LE002,SO6518094,01/11/2023,16/11/2023,221,77.27,17076.67,28.94
ART00994,CLI040,LE003,SO6519726,15/12/2021,24/01/2022,381,116.77,44489.37,47.25
ART00512,CLI037,LE003,SO1798478,22/02/2021,09/03/2021,347,2197.81,762640.07,23.77
ART00606,CLI053,LE003,SO9351384,29/01/2021,14/02/2021,458,25.4,11633.2,23.62
ART00993,CLI063,LE001,SO7662350,30/09/2024,25/10/2024,456,77.07,35143.92,41.27
ART00910,CLI043,LE002,SO5543982,15/04/2021,21/05/2021,309,113.15,34963.35,24.8
ART00481,CLI019,LE002,SO5390701,14/05/2023,18/06/2023,489,362.73,177374.97,39.23
ART00878,CLI029,LE003,SO6303766,01/11/2023,19/11/2023,389,16.77,6523.53,36.91
ART00641,CLI012,LE001,SO7381206,28/05/2024,23/06/2024,398,2428.34,966479.32,53.4
ART00975,CLI063,LE001,SO7810592,11/03/2023,25/03/2023,155,180.33,27951.15,34.53
ART00395,CLI046,LE002,SO3069319,30/10/2022,04/12/2022,270,22.24,6004.8,54.5
ART00586,CLI013,LE001,SO6920997,24/10/2022,29/10/2022,288,186.7,53769.6,22.74
ART00935,CLI034,LE003,SO6939632,30/05/2023,27/06/2023,61,69.68,4250.48,46.77
ART00333,CLI077,LE003,SO2434624,13/04/2024,02/05/2024,129,348.1,44904.9,9.96
ART00786,CLI014,LE003,SO6367280,22/10/2024,28/11/2024,66,2595.59,171308.94,52.85
ART00009,CLI092,LE003,SO9069859,15/07/2024,21/08/2024,204,387.24,78996.96,46.01
ART00874,CLI042,LE003,SO1687014,22/06/2024,18/07/2024,228,888.02,202468.56,49.09
ART00072,CLI061,LE003,SO3315147,02/10/2021,,153,8032.07,1228906.71,43.14
ART00894,CLI038,LE001,SO8860120,29/12/2024,09/02/2025,365,3254.08,1187739.2,25.45
ART00003,CLI075,LE001,SO2077731,04/01/2022,11/02/2022,280,9568,2679040,40.88
ART00081,CLI068,LE001,SO2871710,28/11/2022,31/12/2022,299,11264.99,3368232.01,30.21
ART00017,CLI091,LE002,SO6624022,18/08/2022,24/08/2022,454,43.95,19953.3,32.29
ART00198,CLI052,LE001,SO8696906,20/11/2023,22/12/2023,468,373.04,174582.72,37.08
ART00141,CLI079,LE001,SO3083511,16/04/2021,28/04/2021,478,412.11,196988.58,52.45
ART00821,CLI097,LE001,SO6567208,04/02/2024,21/02/2024,378,4656.98,1760338.44,56.17
ART00168,CLI090,LE001,SO9918755,18/04/2023,18/05/2023,86,218.05,18752.3,44.51
ART00895,CLI029,LE003,SO5315404,17/06/2023,11/07/2023,490,141.6,69384,33.02
ART00644,CLI037,LE003,SO8283890,30/06/2021,04/08/2021,346,10.1,3494.6,25.84
ART00870,CLI057,LE002,SO6749583,14/05/2023,24/06/2023,360,229.4,82584,-0.58
ART00505,CLI076,LE001,SO4817085,25/11/2023,01/01/2024,205,927.76,190190.8,33.39
ART00401,CLI052,LE001,SO6309139,04/10/2023,23/10/2023,375,6480.4,2430150,34.66
ART00919,CLI093,LE001,SO7715242,01/08/2024,02/08/2024,231,389.58,89992.98,30.73
ART00817,CLI073,LE003,SO1660006,11/12/2023,12/01/2024,437,2130.28,930932.36,35.44
ART00311,CLI056,LE001,SO5811544,04/10/2024,10/11/2024,85,175.68,14932.8,19.71
ART00518,CLI010,LE002,SO5528739,16/09/2022,06/10/2022,171,13494.69,2307591.99,42.9
ART00549,CLI010,LE002,SO2730719,07/07/2024,18/07/2024,173,6466.59,1118720.07,36.2
ART00664,CLI092,LE003,SO9343482,27/10/2023,31/10/2023,88,51.72,4551.36,55.74
ART00793,CLI020,LE003,SO3700799,24/04/2022,22/05/2022,106,1269.22,134537.32,43.92
ART00855,CLI062,LE001,SO7631518,22/05/2022,26/06/2022,426,7988.87,3403258.62,42.36
ART00192,CLI024,LE003,SO2180397,18/09/2022,12/10/2022,307,6282.23,1928644.61,44.32
ART00709,CLI052,LE001,SO9523231,15/09/2023,10/10/2023,359,40.27,14456.93,54.23
ART00676,CLI018,LE003,SO3938048,15/12/2024,,127,320.91,40755.57,16.31
ART00568,CLI007,LE001,SO9153177,24/08/2021,16/09/2021,450,1723.55,775597.5,21.89
ART00646,CLI074,LE002,SO6932926,14/12/2022,12/01/2023,277,367.94,101919.38,22.8
ART00333,CLI057,LE002,SO1698374,07/11/2024,15/12/2024,264,389.96,102949.44,19.63
ART00897,CLI064,LE003,SO6490218,25/05/2022,24/06/2022,185,39.24,7259.4,32.36
ART00321,CLI090,LE001,SO3100990,23/04/2024,06/06/2024,89,37.93,3375.77,32.16
ART00769,CLI062,LE001,SO8183255,23/09/2022,11/10/2022,141,60.24,8493.84,50.28
ART00102,CLI033,LE001,SO8603931,15/08/2022,19/09/2022,62,2781.82,172472.84,34.01
ART00199,CLI022,LE003,SO6996093,16/09/2021,30/10/2021,207,4302.55,890627.85,52.92
ART00772,CLI010,LE002,SO7124803,20/10/2021,29/11/2021,20,758.17,15163.4,45.46
ART00433,CLI061,LE003,SO6936857,09/11/2021,14/12/2021,47,437.47,20561.09,49.86
ART00598,CLI052,LE001,SO7716866,16/12/2023,23/01/2024,36,16.71,601.56,7.48
ART00675,CLI005,LE001,SO1163450,02/12/2024,16/12/2024,262,267.93,70197.66,51.54
ART00950,CLI002,LE003,SO4530401,07/02/2023,14/02/2023,192,23.78,4565.76,38.39
ART00067,CLI011,LE003,SO6475567,27/09/2021,06/11/2021,396,736.33,291586.68,39.97
ART00133,CLI027,LE003,SO2904763,08/11/2021,13/12/2021,17,42.07,715.19,48.16
ART00106,CLI099,LE002,SO3620022,26/12/2024,29/12/2024,48,448.92,21548.16,26.31
ART00032,CLI020,LE003,SO8586780,14/03/2021,17/04/2021,259,118.68,30738.12,48.01
ART00212,CLI015,LE001,SO2611843,29/12/2024,18/01/2025,447,650.67,290849.49,40.41
ART00961,CLI016,LE003,SO5186456,16/11/2021,11/12/2021,30,73.68,2210.4,44.53
ART00313,CLI072,LE001,SO2917733,29/05/2024,21/06/2024,69,95.94,6619.86,23.98
ART00241,CLI069,LE002,SO8576921,30/03/2022,25/04/2022,373,481.75,179692.75,14.12
ART00931,CLI079,LE001,SO1757852,22/04/2023,28/05/2023,488,2048.65,999741.2,46.58
ART00828,CLI004,LE001,SO9152589,05/06/2024,14/06/2024,307,698.58,214464.06,46.44
ART00950,CLI009,LE003,SO6392687,18/10/2023,23/11/2023,46,22.88,1052.48,35.97
ART00013,CLI079,LE001,SO8324824,17/03/2022,31/03/2022,65,56.81,3692.65,22.09
ART00530,CLI025,LE003,SO8863530,06/07/2024,31/07/2024,175,2105.12,368396,15.33
ART00238,CLI043,LE002,SO4871855,28/07/2021,,21,40.66,853.86,40.73
ART00145,CLI020,LE003,SO5261202,27/03/2021,06/05/2021,30,80.61,2418.3,52.13
ART00971,CLI078,LE003,SO9169478,20/09/2022,30/10/2022,308,125.78,38740.24,46.57
ART00914,CLI059,LE003,SO4345743,26/04/2022,19/05/2022,253,137.81,34865.93,23.58
ART00689,CLI013,LE001,SO2759573,11/10/2024,13/10/2024,88,692.55,60944.4,38.41
ART00545,CLI043,LE002,SO8365780,10/12/2022,,202,76.92,15537.84,42.81
ART00336,CLI080,LE001,SO1983456,20/09/2024,04/10/2024,357,10059.62,3591284.34,52.49
ART00548,CLI085,LE003,SO3996470,19/07/2021,20/08/2021,249,116.55,29020.95,27.99
ART00621,CLI011,LE003,SO3885979,14/10/2023,17/11/2023,337,2732.48,920845.76,46.52
ART00874,CLI010,LE002,SO4152093,11/07/2022,25/07/2022,232,866.34,200990.88,47.82
ART00713,CLI021,LE003,SO7610729,17/05/2021,,266,1067.97,284080.02,53.62
ART00200,CLI028,LE002,SO9710555,04/03/2024,26/03/2024,349,7073.88,2468784.12,13.73
ART00973,CLI028,LE002,SO9503353,14/10/2023,23/10/2023,420,333.61,140116.2,41.97
ART00728,CLI084,LE002,SO1620338,10/11/2022,16/11/2022,115,273.53,31455.95,34.94
ART00919,CLI005,LE001,SO4245454,06/07/2022,19/08/2022,479,403.19,193128.01,33.07
ART00952,CLI003,LE003,SO1918808,04/10/2022,06/10/2022,126,707,89082,26.28
ART00313,CLI041,LE001,SO7854855,12/08/2024,22/08/2024,154,118.82,18298.28,38.62
ART00607,CLI081,LE001,SO3360095,03/11/2024,11/12/2024,137,264.07,36177.59,41.83
ART00682,CLI032,LE003,SO8569348,12/10/2022,22/11/2022,66,19.06,1257.96,10.28
ART00987,CLI015,LE001,SO9172125,23/12/2024,06/01/2025,256,77.54,19850.24,43.5
ART00139,CLI023,LE002,SO8449567,25/06/2024,09/07/2024,343,13.72,4705.96,12.83
ART00336,CLI011,LE003,SO8612723,02/11/2021,27/11/2021,132,9142.08,1206754.56,47.72
ART00251,CLI034,LE003,SO5398226,22/08/2024,17/09/2024,376,881.41,331410.16,39.41
ART00939,CLI008,LE001,SO6270332,28/11/2022,,156,44.82,6991.92,7.1
ART00374,CLI053,LE003,SO5660748,10/06/2021,20/07/2021,459,92.19,42315.21,39.19
ART00423,CLI080,LE001,SO8489414,12/09/2024,09/10/2024,183,29.34,5369.22,17.25
ART00722,CLI074,LE002,SO7321579,16/11/2021,17/11/2021,259,121.25,31403.75,29.97
ART00076,CLI087,LE002,SO2637266,20/01/2024,23/02/2024,345,499.1,172189.5,44.5
ART00758,CLI021,LE003,SO4667320,26/04/2021,29/05/2021,151,23.02,3476.02,13.55
ART00166,CLI002,LE003,SO8969185,20/02/2023,05/03/2023,380,98.68,37498.4,48.76
